00:00:47	 Tµi kho∂n: 931994	 Nh©n vÀt: Caytien01	 DWORD ID: 518203458	 C p: 131	 IP: 1.53.84.204 : 60422	 Xu: 0	 TÊng ti“n vπn: 0
07:29:13	 Tµi kho∂n: tuladao3	 Nh©n vÀt: dsadasda	 DWORD ID: 1622250075	 C p: 131	 IP: 171.245.167.230 : 49693	 Xu: 1	 TÊng ti“n vπn: 129995
07:33:00	 Tµi kho∂n: phapqnn	 Nh©n vÀt: CBbanj	 DWORD ID: -985549378	 C p: 129	 IP: 118.69.109.66 : 61678	 Xu: 39	 TÊng ti“n vπn: 220000
07:34:02	 Tµi kho∂n: caibang	 Nh©n vÀt: banhang	 DWORD ID: -2089000516	 C p: 125	 IP: 118.69.109.66 : 61689	 Xu: 0	 TÊng ti“n vπn: 200000
07:37:03	 Tµi kho∂n: caibang1	 Nh©n vÀt: bandoDt	 DWORD ID: -2095503425	 C p: 125	 IP: 118.69.109.66 : 61705	 Xu: 0	 TÊng ti“n vπn: 340000
07:38:56	 Tµi kho∂n: caibang2	 Nh©n vÀt: bandodt	 DWORD ID: -2095440641	 C p: 125	 IP: 118.69.109.66 : 61713	 Xu: 0	 TÊng ti“n vπn: 60000
07:39:51	 Tµi kho∂n: caibang1	 Nh©n vÀt: bandoDt	 DWORD ID: -2095503425	 C p: 125	 IP: 118.69.109.66 : 61718	 Xu: 0	 TÊng ti“n vπn: 0
07:40:17	 Tµi kho∂n: caibang3	 Nh©n vÀt: bando1	 DWORD ID: -322367902	 C p: 125	 IP: 118.69.109.66 : 61722	 Xu: 0	 TÊng ti“n vπn: 180000
07:40:37	 Tµi kho∂n: caibang5	 Nh©n vÀt: bandodt2	 DWORD ID: -908548788	 C p: 125	 IP: 118.69.109.66 : 61725	 Xu: 0	 TÊng ti“n vπn: 201000
07:43:33	 Tµi kho∂n: phapqn1	 Nh©n vÀt: DMojnn	 DWORD ID: -989013532	 C p: 127	 IP: 118.69.109.66 : 61743	 Xu: 20	 TÊng ti“n vπn: 220000
07:43:52	 Tµi kho∂n: caibang4	 Nh©n vÀt: bando12	 DWORD ID: -2095490629	 C p: 125	 IP: 118.69.109.66 : 61745	 Xu: 0	 TÊng ti“n vπn: 540000
07:44:47	 Tµi kho∂n: nna121001	 Nh©n vÀt: XoayXoay	 DWORD ID: -1554164807	 C p: 127	 IP: 14.191.185.30 : 49357	 Xu: 40	 TÊng ti“n vπn: 6793
07:46:29	 Tµi kho∂n: caibang3	 Nh©n vÀt: bando1	 DWORD ID: -322367902	 C p: 125	 IP: 118.69.109.66 : 61757	 Xu: 0	 TÊng ti“n vπn: 180000
07:47:38	 Tµi kho∂n: saubokhang	 Nh©n vÀt: ŸŸïƒS©u	 DWORD ID: -207598719	 C p: 135	 IP: 113.23.54.181 : 27530	 Xu: 80	 TÊng ti“n vπn: 208229
07:48:24	 Tµi kho∂n: phapqnn	 Nh©n vÀt: CBbanj	 DWORD ID: -985549378	 C p: 129	 IP: 118.69.109.66 : 61765	 Xu: 39	 TÊng ti“n vπn: 760000
07:48:53	 Tµi kho∂n: hoangpo00	 Nh©n vÀt: Mechilee	 DWORD ID: -645006225	 C p: 135	 IP: 103.199.33.23 : 13169	 Xu: 213	 TÊng ti“n vπn: 0
07:55:37	 Tµi kho∂n: no200vnn	 Nh©n vÀt: ŸŸCTŸPK	 DWORD ID: -1438419207	 C p: 130	 IP: 113.23.54.181 : 37741	 Xu: 0	 TÊng ti“n vπn: 396
07:55:51	 Tµi kho∂n: no100vnn	 Nh©n vÀt: ŸŸŸCTŸŸPK	 DWORD ID: -1799133662	 C p: 130	 IP: 113.23.54.181 : 42107	 Xu: 0	 TÊng ti“n vπn: 598
07:59:38	 Tµi kho∂n: khuong77	 Nh©n vÀt: BŸaŸzŸo	 DWORD ID: 188179060	 C p: 128	 IP: 113.188.199.59 : 49928	 Xu: 40	 TÊng ti“n vπn: 172728
08:00:04	 Tµi kho∂n: khuong77	 Nh©n vÀt: TŸiŸnŸVŸo	 DWORD ID: 1710547611	 C p: 120	 IP: 113.188.199.59 : 49930	 Xu: 40	 TÊng ti“n vπn: 74604
08:02:22	 Tµi kho∂n: saubokhang1	 Nh©n vÀt: ŸDaŸTau	 DWORD ID: -265384606	 C p: 125	 IP: 113.23.54.181 : 49068	 Xu: 0	 TÊng ti“n vπn: 120000
08:04:53	 Tµi kho∂n: saubokhang2	 Nh©n vÀt: Ÿdatau111	 DWORD ID: 1002627835	 C p: 125	 IP: 113.23.54.181 : 46747	 Xu: 0	 TÊng ti“n vπn: 40000
08:05:58	 Tµi kho∂n: saubokhang3	 Nh©n vÀt: bodatau	 DWORD ID: -1445201541	 C p: 125	 IP: 113.23.54.181 : 3572	 Xu: 0	 TÊng ti“n vπn: 60000
08:07:02	 Tµi kho∂n: saubokhang	 Nh©n vÀt: ŸŸïƒS©u	 DWORD ID: -207598719	 C p: 135	 IP: 113.23.54.181 : 63834	 Xu: 96	 TÊng ti“n vπn: 332519
08:11:21	 Tµi kho∂n: khuong66	 Nh©n vÀt: Exdata	 DWORD ID: -1022483154	 C p: 125	 IP: 113.188.199.59 : 49936	 Xu: 45	 TÊng ti“n vπn: 445642
08:13:23	 Tµi kho∂n: khuong55	 Nh©n vÀt: TŸhŸoŸr	 DWORD ID: -852156252	 C p: 129	 IP: 113.188.199.59 : 49938	 Xu: 45	 TÊng ti“n vπn: 484724
08:15:22	 Tµi kho∂n: khuong55	 Nh©n vÀt: KŸiŸiŸn	 DWORD ID: 685145423	 C p: 120	 IP: 113.188.199.59 : 49940	 Xu: 15	 TÊng ti“n vπn: 40000
08:15:58	 Tµi kho∂n: khuong55	 Nh©n vÀt: KimŸTiŸTi	 DWORD ID: -1240449565	 C p: 120	 IP: 113.188.199.59 : 49942	 Xu: 15	 TÊng ti“n vπn: 0
08:17:38	 Tµi kho∂n: khuong66	 Nh©n vÀt: Exdata	 DWORD ID: -1022483154	 C p: 125	 IP: 113.188.199.59 : 49945	 Xu: 45	 TÊng ti“n vπn: 445642
08:18:37	 Tµi kho∂n: datau11	 Nh©n vÀt: sanbos1	 DWORD ID: 1668241018	 C p: 122	 IP: 14.236.73.32 : 53921	 Xu: 59	 TÊng ti“n vπn: 789966
08:18:46	 Tµi kho∂n: khuong66	 Nh©n vÀt: OŸnŸiŸCŸh	 DWORD ID: 181362046	 C p: 120	 IP: 113.188.199.59 : 49947	 Xu: 15	 TÊng ti“n vπn: 729303
08:18:50	 Tµi kho∂n: giudo3	 Nh©n vÀt: wqweqweqwe	 DWORD ID: -552951577	 C p: 120	 IP: 14.236.73.32 : 53923	 Xu: 0	 TÊng ti“n vπn: 90
08:18:52	 Tµi kho∂n: khuong66	 Nh©n vÀt: TamŸNuong	 DWORD ID: 948982072	 C p: 129	 IP: 113.188.199.59 : 49949	 Xu: 15	 TÊng ti“n vπn: 58104
08:19:03	 Tµi kho∂n: giudo2	 Nh©n vÀt: sdsdasdsad	 DWORD ID: 167904207	 C p: 120	 IP: 14.236.73.32 : 53925	 Xu: 0	 TÊng ti“n vπn: 0
08:19:26	 Tµi kho∂n: khuong88	 Nh©n vÀt: D0217ta	 DWORD ID: -502328096	 C p: 125	 IP: 113.188.199.59 : 49952	 Xu: 10	 TÊng ti“n vπn: 22981
08:19:49	 Tµi kho∂n: phong1234	 Nh©n vÀt: Killer	 DWORD ID: -826972883	 C p: 1	 IP: 14.186.61.197 : 56330	 Xu: 0	 TÊng ti“n vπn: 0
08:20:09	 Tµi kho∂n: tuladao2	 Nh©n vÀt: Mπizozzz	 DWORD ID: -1358339018	 C p: 130	 IP: 171.245.167.230 : 50626	 Xu: 21	 TÊng ti“n vπn: 0
08:20:09	 Tµi kho∂n: giudo4	 Nh©n vÀt: dasdsadsad	 DWORD ID: 337529975	 C p: 125	 IP: 14.236.73.32 : 53927	 Xu: 0	 TÊng ti“n vπn: 20342
08:22:26	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 152	 IP: 115.76.54.208 : 45135	 Xu: 9108	 TÊng ti“n vπn: 852867
08:24:55	 Tµi kho∂n: khuong77	 Nh©n vÀt: TŸiŸnŸVŸo	 DWORD ID: 1710547611	 C p: 120	 IP: 113.188.199.59 : 49955	 Xu: 11	 TÊng ti“n vπn: 98814
08:28:12	 Tµi kho∂n: phong1234	 Nh©n vÀt: Killerz	 DWORD ID: -916518632	 C p: 1	 IP: 14.186.61.197 : 65374	 Xu: 0	 TÊng ti“n vπn: 0
08:31:35	 Tµi kho∂n: giudo1	 Nh©n vÀt: dasdasdasd	 DWORD ID: 1772194883	 C p: 125	 IP: 14.236.73.32 : 53930	 Xu: 0	 TÊng ti“n vπn: 0
08:32:34	 Tµi kho∂n: giudo2	 Nh©n vÀt: dfdsfsdfsdf	 DWORD ID: -1599041096	 C p: 125	 IP: 14.236.73.32 : 53932	 Xu: 0	 TÊng ti“n vπn: 1000
08:33:12	 Tµi kho∂n: giudo3	 Nh©n vÀt: wqweqweqwe	 DWORD ID: -552951577	 C p: 120	 IP: 14.236.73.32 : 53934	 Xu: 0	 TÊng ti“n vπn: 90
08:35:30	 Tµi kho∂n: giudo3	 Nh©n vÀt: wqweqweqwe	 DWORD ID: -552951577	 C p: 120	 IP: 14.236.73.32 : 53936	 Xu: 0	 TÊng ti“n vπn: 0
08:35:58	 Tµi kho∂n: giudo2	 Nh©n vÀt: sdsdasdsad	 DWORD ID: 167904207	 C p: 120	 IP: 14.236.73.32 : 53940	 Xu: 0	 TÊng ti“n vπn: 0
08:37:30	 Tµi kho∂n: hung7641191	 Nh©n vÀt: GM0001	 DWORD ID: -929240838	 C p: 125	 IP: 14.160.192.166 : 64500	 Xu: 3050	 TÊng ti“n vπn: 500063
08:38:48	 Tµi kho∂n: sanbos1	 Nh©n vÀt: Huavancuong	 DWORD ID: -544865570	 C p: 122	 IP: 14.236.73.32 : 53969	 Xu: 48	 TÊng ti“n vπn: 636906
08:38:58	 Tµi kho∂n: galuot0	 Nh©n vÀt: TruongŸTamŸPho	 DWORD ID: 31381425	 C p: 136	 IP: 14.250.237.88 : 34560	 Xu: 382	 TÊng ti“n vπn: 0
08:39:43	 Tµi kho∂n: galuot3	 Nh©n vÀt: dsfdsfvd	 DWORD ID: -1700276936	 C p: 120	 IP: 14.250.237.88 : 44026	 Xu: 0	 TÊng ti“n vπn: 90000
08:39:57	 Tµi kho∂n: galuot4	 Nh©n vÀt: sdfdsfds	 DWORD ID: -787148289	 C p: 120	 IP: 14.250.237.88 : 44028	 Xu: 0	 TÊng ti“n vπn: 90000
08:40:08	 Tµi kho∂n: galuot5	 Nh©n vÀt: sdasddasd	 DWORD ID: 1148356983	 C p: 120	 IP: 14.250.237.88 : 44030	 Xu: 0	 TÊng ti“n vπn: 60000
08:40:09	 Tµi kho∂n: no200vnn	 Nh©n vÀt: ŸŸCTŸPK	 DWORD ID: -1438419207	 C p: 130	 IP: 113.23.54.181 : 11163	 Xu: 0	 TÊng ti“n vπn: 2198
08:40:28	 Tµi kho∂n: galuot1	 Nh©n vÀt: ThienŸNhan	 DWORD ID: -1044256435	 C p: 129	 IP: 14.250.237.88 : 44034	 Xu: 130	 TÊng ti“n vπn: 0
08:40:37	 Tµi kho∂n: tungprotid2	 Nh©n vÀt: NgaMYBuff	 DWORD ID: 1249643492	 C p: 128	 IP: 14.240.124.147 : 29023	 Xu: 30	 TÊng ti“n vπn: 0
08:41:27	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 138	 IP: 171.245.167.230 : 51007	 Xu: 307	 TÊng ti“n vπn: 368323
08:41:35	 Tµi kho∂n: no1vnn	 Nh©n vÀt: asdaef	 DWORD ID: -395369461	 C p: 125	 IP: 113.23.54.181 : 63314	 Xu: 20	 TÊng ti“n vπn: 0
08:41:55	 Tµi kho∂n: hoangpo00	 Nh©n vÀt: Mechilee	 DWORD ID: -645006225	 C p: 135	 IP: 103.199.33.23 : 25676	 Xu: 233	 TÊng ti“n vπn: 94951
08:42:38	 Tµi kho∂n: galuot2	 Nh©n vÀt: CayŸTien	 DWORD ID: -228059412	 C p: 129	 IP: 14.250.237.88 : 39902	 Xu: 80	 TÊng ti“n vπn: 26029
08:42:49	 Tµi kho∂n: no1vnn	 Nh©n vÀt: 123123	 DWORD ID: -1381279427	 C p: 1	 IP: 113.23.54.181 : 16213	 Xu: 20	 TÊng ti“n vπn: 0
08:44:08	 Tµi kho∂n: mrdevil89	 Nh©n vÀt: CuChiNguoc	 DWORD ID: 736969909	 C p: 1	 IP: 14.162.137.33 : 59064	 Xu: 22	 TÊng ti“n vπn: 0
08:44:10	 Tµi kho∂n: saubokhang	 Nh©n vÀt: ŸŸïƒS©u	 DWORD ID: -207598719	 C p: 135	 IP: 113.23.54.181 : 33318	 Xu: 6	 TÊng ti“n vπn: 332519
08:44:55	 Tµi kho∂n: no1vnn	 Nh©n vÀt: 123123	 DWORD ID: -1381279427	 C p: 125	 IP: 113.23.54.181 : 9842	 Xu: 20	 TÊng ti“n vπn: 161000
08:45:30	 Tµi kho∂n: hieurick1	 Nh©n vÀt: PhiPhiNi	 DWORD ID: -1469921841	 C p: 120	 IP: 1.53.139.192 : 65486	 Xu: 0	 TÊng ti“n vπn: 18986
08:46:09	 Tµi kho∂n: samkul1	 Nh©n vÀt: ÖTi”uïB∏ïV≠¨ng	 DWORD ID: -439565124	 C p: 140	 IP: 115.76.54.208 : 43522	 Xu: 35	 TÊng ti“n vπn: 0
08:53:31	 Tµi kho∂n: galuot0	 Nh©n vÀt: NgaŸMi	 DWORD ID: -216130691	 C p: 125	 IP: 14.250.237.88 : 44662	 Xu: 383	 TÊng ti“n vπn: 0
08:53:39	 Tµi kho∂n: galuot1	 Nh©n vÀt: fadasdsdfsd	 DWORD ID: 486739937	 C p: 125	 IP: 14.250.237.88 : 64403	 Xu: 140	 TÊng ti“n vπn: 0
08:53:47	 Tµi kho∂n: galuot2	 Nh©n vÀt: 124566	 DWORD ID: -1382706654	 C p: 125	 IP: 14.250.237.88 : 64405	 Xu: 90	 TÊng ti“n vπn: 0
08:56:53	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 130	 IP: 14.186.247.210 : 62927	 Xu: 65	 TÊng ti“n vπn: 302
08:59:04	 Tµi kho∂n: mylovelyok	 Nh©n vÀt: AVGôStark	 DWORD ID: -297231247	 C p: 131	 IP: 171.247.165.218 : 51258	 Xu: 135	 TÊng ti“n vπn: 8631
09:00:14	 Tµi kho∂n: no1vnn	 Nh©n vÀt: asdaef	 DWORD ID: -395369461	 C p: 125	 IP: 113.23.54.181 : 24333	 Xu: 20	 TÊng ti“n vπn: 140000
09:00:23	 Tµi kho∂n: mylovelyok002	 Nh©n vÀt: AVGmoney1	 DWORD ID: -1504794601	 C p: 127	 IP: 171.247.165.218 : 50884	 Xu: 20	 TÊng ti“n vπn: 0
09:00:56	 Tµi kho∂n: nhoctiger2	 Nh©n vÀt: o0ŸGµŸTreŸ0o	 DWORD ID: -994120711	 C p: 135	 IP: 14.186.247.210 : 63051	 Xu: 0	 TÊng ti“n vπn: 939
09:01:05	 Tµi kho∂n: no1vnn	 Nh©n vÀt: 123123	 DWORD ID: -1381279427	 C p: 125	 IP: 113.23.54.181 : 7970	 Xu: 20	 TÊng ti“n vπn: 1000
09:01:08	 Tµi kho∂n: herolintv	 Nh©n vÀt: AnhŸPhﬂ_	 DWORD ID: -917024099	 C p: 143	 IP: 27.69.210.233 : 60169	 Xu: 8535	 TÊng ti“n vπn: 353422
09:01:20	 Tµi kho∂n: no1vnn	 Nh©n vÀt: asdaef	 DWORD ID: -395369461	 C p: 125	 IP: 113.23.54.181 : 24648	 Xu: 20	 TÊng ti“n vπn: 140000
09:02:06	 Tµi kho∂n: galuot2	 Nh©n vÀt: dsdsfv4	 DWORD ID: -2065884364	 C p: 125	 IP: 14.250.237.88 : 43618	 Xu: 100	 TÊng ti“n vπn: 0
09:02:08	 Tµi kho∂n: nhoctiger2	 Nh©n vÀt: o0ŸGµŸTreŸ0o	 DWORD ID: -994120711	 C p: 135	 IP: 14.186.247.210 : 63060	 Xu: 0	 TÊng ti“n vπn: 939
09:02:30	 Tµi kho∂n: galuot0	 Nh©n vÀt: TruongŸTamŸPho	 DWORD ID: 31381425	 C p: 136	 IP: 14.250.237.88 : 43620	 Xu: 393	 TÊng ti“n vπn: 21685
09:02:35	 Tµi kho∂n: mylovelyok001	 Nh©n vÀt: AVGmoney2	 DWORD ID: -1504793682	 C p: 127	 IP: 171.247.165.218 : 62669	 Xu: 24	 TÊng ti“n vπn: 0
09:03:38	 Tµi kho∂n: galuot0	 Nh©n vÀt: DuongŸMon	 DWORD ID: -1914924896	 C p: 125	 IP: 14.250.237.88 : 43622	 Xu: 393	 TÊng ti“n vπn: 0
09:03:40	 Tµi kho∂n: hoangpo2	 Nh©n vÀt: HoµngPﬂ2	 DWORD ID: 1084652053	 C p: 128	 IP: 103.199.33.186 : 6360	 Xu: 0	 TÊng ti“n vπn: 800
09:03:41	 Tµi kho∂n: hoangpo1	 Nh©n vÀt: HoµngPﬂ1	 DWORD ID: 1084652173	 C p: 132	 IP: 103.199.33.186 : 28243	 Xu: 88	 TÊng ti“n vπn: 1400
09:04:12	 Tµi kho∂n: galuot1	 Nh©n vÀt: sdsdsd	 DWORD ID: 87550414	 C p: 125	 IP: 14.250.237.88 : 43624	 Xu: 150	 TÊng ti“n vπn: 0
09:04:23	 Tµi kho∂n: hoangpo00	 Nh©n vÀt: Mechilee	 DWORD ID: -645006225	 C p: 136	 IP: 103.199.33.186 : 29060	 Xu: 243	 TÊng ti“n vπn: 6062
09:04:25	 Tµi kho∂n: nna1210vt03	 Nh©n vÀt: o0oPhongLyo0o	 DWORD ID: -251373142	 C p: 129	 IP: 14.191.185.30 : 56651	 Xu: 3	 TÊng ti“n vπn: 9196
09:07:18	 Tµi kho∂n: hoangpo01	 Nh©n vÀt: V∑iChÃßÀu	 DWORD ID: -1547310645	 C p: 125	 IP: 103.199.33.186 : 15619	 Xu: 0	 TÊng ti“n vπn: 1000
09:08:21	 Tµi kho∂n: hoangpo02	 Nh©n vÀt: PertCÒaMeee	 DWORD ID: -2109855566	 C p: 1	 IP: 103.199.33.186 : 18919	 Xu: 0	 TÊng ti“n vπn: 0
09:08:28	 Tµi kho∂n: saysaysaysay	 Nh©n vÀt: KhoaSayy	 DWORD ID: 1027450743	 C p: 125	 IP: 115.72.6.228 : 57315	 Xu: 10	 TÊng ti“n vπn: 0
09:09:05	 Tµi kho∂n: saysaysay	 Nh©n vÀt: khoaSayy	 DWORD ID: 973724327	 C p: 126	 IP: 115.72.6.228 : 57317	 Xu: 10	 TÊng ti“n vπn: 0
09:10:58	 Tµi kho∂n: no1vnn	 Nh©n vÀt: 123123	 DWORD ID: -1381279427	 C p: 125	 IP: 113.23.54.181 : 37345	 Xu: 30	 TÊng ti“n vπn: 1000
09:11:47	 Tµi kho∂n: galuot0	 Nh©n vÀt: TruongŸTamŸPho	 DWORD ID: 31381425	 C p: 136	 IP: 14.250.237.88 : 38598	 Xu: 403	 TÊng ti“n vπn: 21685
09:12:44	 Tµi kho∂n: galuot2	 Nh©n vÀt: CayŸTien	 DWORD ID: -228059412	 C p: 129	 IP: 14.250.237.88 : 43189	 Xu: 110	 TÊng ti“n vπn: 0
09:13:07	 Tµi kho∂n: trungtruc	 Nh©n vÀt: Th«nŸS–t	 DWORD ID: 1654724532	 C p: 143	 IP: 115.77.33.190 : 49824	 Xu: 100	 TÊng ti“n vπn: 1000123
09:13:35	 Tµi kho∂n: galuot1	 Nh©n vÀt: ThienŸNhan	 DWORD ID: -1044256435	 C p: 129	 IP: 14.250.237.88 : 35587	 Xu: 160	 TÊng ti“n vπn: 2599
09:14:11	 Tµi kho∂n: trungtruc2	 Nh©n vÀt: Th«nŸB®ng	 DWORD ID: -1751287009	 C p: 135	 IP: 115.77.33.190 : 49835	 Xu: 15	 TÊng ti“n vπn: 252093
09:14:44	 Tµi kho∂n: hoangpo03	 Nh©n vÀt: BÔaCÒaMeee	 DWORD ID: 1678653248	 C p: 1	 IP: 103.199.33.186 : 29522	 Xu: 0	 TÊng ti“n vπn: 0
09:17:22	 Tµi kho∂n: trungtruc2	 Nh©n vÀt: Th«nŸB®ng	 DWORD ID: -1751287009	 C p: 135	 IP: 115.77.33.190 : 49856	 Xu: 15	 TÊng ti“n vπn: 254092
09:17:38	 Tµi kho∂n: trungtruc	 Nh©n vÀt: Th«nŸS–t	 DWORD ID: 1654724532	 C p: 143	 IP: 115.77.33.190 : 49858	 Xu: 100	 TÊng ti“n vπn: 1001722
09:18:16	 Tµi kho∂n: trungtruc6	 Nh©n vÀt: CµyŸS pŸM∆t	 DWORD ID: 1511009320	 C p: 127	 IP: 115.77.33.190 : 49862	 Xu: 0	 TÊng ti“n vπn: 25783
09:18:21	 Tµi kho∂n: hoangpo02	 Nh©n vÀt: PertCÒaMeee	 DWORD ID: -2109855566	 C p: 125	 IP: 103.199.33.186 : 25981	 Xu: 0	 TÊng ti“n vπn: 1200
09:18:49	 Tµi kho∂n: hoangpo3	 Nh©n vÀt: HoµngPﬂ9	 DWORD ID: 1084653261	 C p: 126	 IP: 103.199.33.186 : 17507	 Xu: 0	 TÊng ti“n vπn: 4400
09:20:32	 Tµi kho∂n: tructruc	 Nh©n vÀt: ChitChit	 DWORD ID: 499844223	 C p: 125	 IP: 115.77.33.190 : 49876	 Xu: 0	 TÊng ti“n vπn: 0
09:20:42	 Tµi kho∂n: no2vnn	 Nh©n vÀt: so1caytien	 DWORD ID: -483405282	 C p: 1	 IP: 113.23.54.181 : 39626	 Xu: 0	 TÊng ti“n vπn: 0
09:21:07	 Tµi kho∂n: tructruc1	 Nh©n vÀt: ŸChitChit	 DWORD ID: 1062744790	 C p: 125	 IP: 115.77.33.190 : 49878	 Xu: 0	 TÊng ti“n vπn: 27581
09:21:24	 Tµi kho∂n: tructruc2	 Nh©n vÀt: ŸChitŸChit	 DWORD ID: 576875728	 C p: 125	 IP: 115.77.33.190 : 49880	 Xu: 0	 TÊng ti“n vπn: 0
09:21:35	 Tµi kho∂n: no1vnn	 Nh©n vÀt: asdaef	 DWORD ID: -395369461	 C p: 125	 IP: 113.23.54.181 : 51867	 Xu: 40	 TÊng ti“n vπn: 0
09:23:19	 Tµi kho∂n: mylovelyok003	 Nh©n vÀt: DMPdao1	 DWORD ID: 792184412	 C p: 125	 IP: 171.247.165.218 : 61749	 Xu: 60	 TÊng ti“n vπn: 1192
09:24:03	 Tµi kho∂n: sanbos1	 Nh©n vÀt: sanbos11	 DWORD ID: 1791013806	 C p: 122	 IP: 14.236.73.32 : 54000	 Xu: 71	 TÊng ti“n vπn: 2037029
09:24:55	 Tµi kho∂n: sanbos1	 Nh©n vÀt: sanbos111	 DWORD ID: -444020231	 C p: 121	 IP: 14.236.73.32 : 54002	 Xu: 72	 TÊng ti“n vπn: 1674428
09:28:53	 Tµi kho∂n: saysaysay	 Nh©n vÀt: saykhoa	 DWORD ID: 2096369016	 C p: 126	 IP: 115.72.6.228 : 57320	 Xu: 20	 TÊng ti“n vπn: 0
09:30:36	 Tµi kho∂n: saysaysaysay	 Nh©n vÀt: sayykhoa	 DWORD ID: -1297652669	 C p: 126	 IP: 115.72.6.228 : 57322	 Xu: 20	 TÊng ti“n vπn: 0
09:31:40	 Tµi kho∂n: aipcorp2	 Nh©n vÀt: ThoaŸMun	 DWORD ID: -668223086	 C p: 137	 IP: 1.54.210.166 : 58548	 Xu: 197	 TÊng ti“n vπn: 256199
09:32:47	 Tµi kho∂n: no2vnn	 Nh©n vÀt: so2caytien	 DWORD ID: -1035202671	 C p: 1	 IP: 113.23.54.181 : 47616	 Xu: 10	 TÊng ti“n vπn: 0
09:33:00	 Tµi kho∂n: no1vnn	 Nh©n vÀt: 1caytien	 DWORD ID: 928097699	 C p: 1	 IP: 113.23.54.181 : 8716	 Xu: 50	 TÊng ti“n vπn: 0
09:33:03	 Tµi kho∂n: saysaysaysay	 Nh©n vÀt: saysayke	 DWORD ID: -1335361625	 C p: 1	 IP: 115.72.6.228 : 57324	 Xu: 20	 TÊng ti“n vπn: 0
09:35:50	 Tµi kho∂n: no1vnn	 Nh©n vÀt: 2caytien	 DWORD ID: -686045660	 C p: 1	 IP: 113.23.54.181 : 43507	 Xu: 50	 TÊng ti“n vπn: 0
09:36:53	 Tµi kho∂n: tuladao2	 Nh©n vÀt: ŸTamŸTπng	 DWORD ID: 1400885355	 C p: 121	 IP: 171.245.167.230 : 52002	 Xu: 60	 TÊng ti“n vπn: 192893
09:36:55	 Tµi kho∂n: saysaysay	 Nh©n vÀt: saykeke	 DWORD ID: 2096434067	 C p: 1	 IP: 115.72.6.228 : 57326	 Xu: 20	 TÊng ti“n vπn: 0
09:37:08	 Tµi kho∂n: no1vnn	 Nh©n vÀt: 1caytien	 DWORD ID: 928097699	 C p: 1	 IP: 113.23.54.181 : 24361	 Xu: 50	 TÊng ti“n vπn: 0
09:38:25	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 153	 IP: 115.76.54.208 : 27601	 Xu: 9128	 TÊng ti“n vπn: 645892
09:38:31	 Tµi kho∂n: no3vnn	 Nh©n vÀt: 3caytien	 DWORD ID: 1993177765	 C p: 1	 IP: 113.23.54.181 : 16434	 Xu: 0	 TÊng ti“n vπn: 0
09:39:14	 Tµi kho∂n: samkul3	 Nh©n vÀt: C∂iŸLÈnŸQuµi	 DWORD ID: 2083208867	 C p: 135	 IP: 115.76.54.208 : 15770	 Xu: 25	 TÊng ti“n vπn: 516150
09:39:33	 Tµi kho∂n: samkul3	 Nh©n vÀt: C∂iŸLÈnŸQuµi	 DWORD ID: 2083208867	 C p: 135	 IP: 115.76.54.208 : 20020	 Xu: 25	 TÊng ti“n vπn: 516150
09:42:38	 Tµi kho∂n: mapmap	 Nh©n vÀt: Tr‰cŸß«u	 DWORD ID: 447315140	 C p: 148	 IP: 171.249.93.2 : 60680	 Xu: 1212	 TÊng ti“n vπn: 0
09:43:17	 Tµi kho∂n: vantruc95	 Nh©n vÀt: TrucNhi	 DWORD ID: 83318976	 C p: 120	 IP: 14.241.142.10 : 62535	 Xu: 0	 TÊng ti“n vπn: 1599
09:43:28	 Tµi kho∂n: mapmap3	 Nh©n vÀt: TrocToc	 DWORD ID: 175287448	 C p: 129	 IP: 171.249.93.2 : 60689	 Xu: 20	 TÊng ti“n vπn: 857449
09:43:55	 Tµi kho∂n: mapmap5	 Nh©n vÀt: DMNFram	 DWORD ID: 785486829	 C p: 126	 IP: 171.249.93.2 : 60691	 Xu: 10	 TÊng ti“n vπn: 253246
09:44:21	 Tµi kho∂n: no3vnn	 Nh©n vÀt: no3caytien1	 DWORD ID: -1646694015	 C p: 1	 IP: 113.23.54.181 : 48204	 Xu: 0	 TÊng ti“n vπn: 0
09:45:30	 Tµi kho∂n: no3vnn	 Nh©n vÀt: no3caytien2	 DWORD ID: -1646694074	 C p: 1	 IP: 113.23.54.181 : 47628	 Xu: 0	 TÊng ti“n vπn: 0
09:45:47	 Tµi kho∂n: no3vnn	 Nh©n vÀt: no3caytien3	 DWORD ID: -1646694149	 C p: 1	 IP: 113.23.54.181 : 43591	 Xu: 0	 TÊng ti“n vπn: 0
09:45:54	 Tµi kho∂n: no3vnn	 Nh©n vÀt: no3caytien1	 DWORD ID: -1646694015	 C p: 1	 IP: 113.23.54.181 : 23381	 Xu: 0	 TÊng ti“n vπn: 0
