00:00:06	 Tµi kho∂n: khuongtt1	 Nh©n vÀt: SANTT1	 DWORD ID: -60197028	 C p: 125	 IP: 113.188.199.59 : 53729	 Xu: 0	 TÊng ti“n vπn: 1000
10:18:38	 Tµi kho∂n: danhtran11	 Nh©n vÀt: Pk_10_ok	 DWORD ID: 397969266	 C p: 120	 IP: 116.98.87.179 : 59872	 Xu: 0	 TÊng ti“n vπn: 33270
10:18:57	 Tµi kho∂n: lekhang98	 Nh©n vÀt: 12312332132132	 DWORD ID: 1636058002	 C p: 1	 IP: 171.239.220.166 : 59992	 Xu: 0	 TÊng ti“n vπn: 0
10:19:07	 Tµi kho∂n: lekhang92	 Nh©n vÀt: EmHoSamSung	 DWORD ID: -898460580	 C p: 131	 IP: 171.239.220.166 : 59994	 Xu: 13	 TÊng ti“n vπn: 94768
10:19:22	 Tµi kho∂n: phapqn12	 Nh©n vÀt: VDDang	 DWORD ID: -533316747	 C p: 133	 IP: 118.69.109.66 : 43049	 Xu: 591	 TÊng ti“n vπn: 97500
10:19:59	 Tµi kho∂n: caibang	 Nh©n vÀt: banhang	 DWORD ID: -2089000516	 C p: 125	 IP: 118.69.109.66 : 43052	 Xu: 0	 TÊng ti“n vπn: 181000
10:22:00	 Tµi kho∂n: babysorry020	 Nh©n vÀt: LinkMy	 DWORD ID: -808665914	 C p: 1	 IP: 58.187.168.250 : 64985	 Xu: 0	 TÊng ti“n vπn: 0
10:23:17	 Tµi kho∂n: danhtran15	 Nh©n vÀt: Hahaha123	 DWORD ID: 1668152986	 C p: 125	 IP: 116.98.87.179 : 59874	 Xu: 0	 TÊng ti“n vπn: 6397
10:25:30	 Tµi kho∂n: caibang2	 Nh©n vÀt: bandodt	 DWORD ID: -2095440641	 C p: 125	 IP: 118.69.109.66 : 43095	 Xu: 0	 TÊng ti“n vπn: 201000
10:26:19	 Tµi kho∂n: hoangpo00	 Nh©n vÀt: Mechilee	 DWORD ID: -645006225	 C p: 134	 IP: 113.185.72.22 : 45523	 Xu: 28	 TÊng ti“n vπn: 1906562
10:32:17	 Tµi kho∂n: danhtran14	 Nh©n vÀt: Auto_000	 DWORD ID: -1806908267	 C p: 126	 IP: 116.98.87.179 : 64379	 Xu: 0	 TÊng ti“n vπn: 505250
10:32:26	 Tµi kho∂n: caibang1	 Nh©n vÀt: bandoDt	 DWORD ID: -2095503425	 C p: 125	 IP: 118.69.109.66 : 43123	 Xu: 0	 TÊng ti“n vπn: 161000
10:35:59	 Tµi kho∂n: phapqn1	 Nh©n vÀt: DMojnn	 DWORD ID: -989013532	 C p: 126	 IP: 118.69.109.66 : 43140	 Xu: 10	 TÊng ti“n vπn: 357430
10:38:50	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 131	 IP: 42.117.58.145 : 50912	 Xu: 176	 TÊng ti“n vπn: 331
10:39:42	 Tµi kho∂n: nguyenson11	 Nh©n vÀt: nguyenson11	 DWORD ID: 89444689	 C p: 130	 IP: 42.117.58.145 : 50916	 Xu: 5	 TÊng ti“n vπn: 78600
10:40:07	 Tµi kho∂n: nguyenson12	 Nh©n vÀt: nguyenson12	 DWORD ID: 89444374	 C p: 130	 IP: 42.117.58.145 : 50918	 Xu: 0	 TÊng ti“n vπn: 52358
10:44:33	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 131	 IP: 42.117.58.145 : 50969	 Xu: 176	 TÊng ti“n vπn: 330
10:44:35	 Tµi kho∂n: leanhdung3003	 Nh©n vÀt: LeoNesa	 DWORD ID: -1541172349	 C p: 130	 IP: 14.171.140.78 : 57992	 Xu: 66	 TÊng ti“n vπn: 609865
10:44:36	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 151	 IP: 115.76.54.208 : 15442	 Xu: 6013	 TÊng ti“n vπn: 808776
10:44:36	 Tµi kho∂n: nguyenson11	 Nh©n vÀt: nguyenson11	 DWORD ID: 89444689	 C p: 130	 IP: 42.117.58.145 : 50971	 Xu: 5	 TÊng ti“n vπn: 0
10:44:37	 Tµi kho∂n: leanhdung3001	 Nh©n vÀt: TYŸTh«nŸS m	 DWORD ID: 1824174941	 C p: 137	 IP: 14.171.140.78 : 57994	 Xu: 74	 TÊng ti“n vπn: 20416
10:44:38	 Tµi kho∂n: congdanhty1980	 Nh©n vÀt: thuyyendao	 DWORD ID: -1776069637	 C p: 128	 IP: 14.187.64.212 : 61512	 Xu: 1	 TÊng ti“n vπn: 0
10:44:39	 Tµi kho∂n: nguyenson12	 Nh©n vÀt: nguyenson12	 DWORD ID: 89444374	 C p: 130	 IP: 42.117.58.145 : 50973	 Xu: 0	 TÊng ti“n vπn: 0
10:44:39	 Tµi kho∂n: trungtruc4	 Nh©n vÀt: Th«nŸßÈc	 DWORD ID: 1658272659	 C p: 129	 IP: 14.171.140.78 : 57996	 Xu: 113	 TÊng ti“n vπn: 10370
10:44:51	 Tµi kho∂n: nna1210vt02	 Nh©n vÀt: o0oLongLyo0o	 DWORD ID: -917048594	 C p: 130	 IP: 14.191.185.30 : 57293	 Xu: 80	 TÊng ti“n vπn: 4612
10:44:52	 Tµi kho∂n: nhuanhcdv1111	 Nh©n vÀt: nhuanh	 DWORD ID: 488183858	 C p: 137	 IP: 171.250.160.108 : 35065	 Xu: 31384	 TÊng ti“n vπn: 353450
10:44:52	 Tµi kho∂n: lekhang92	 Nh©n vÀt: EmHoSamSung	 DWORD ID: -898460580	 C p: 131	 IP: 171.239.220.166 : 57518	 Xu: 13	 TÊng ti“n vπn: 3200
10:44:52	 Tµi kho∂n: thanhtin	 Nh©n vÀt: MoonNg∏o	 DWORD ID: 26218531	 C p: 136	 IP: 171.252.155.13 : 34510	 Xu: 190	 TÊng ti“n vπn: 310622
10:44:52	 Tµi kho∂n: lekhang93	 Nh©n vÀt: ChauTinhTrung	 DWORD ID: 477975473	 C p: 134	 IP: 171.239.220.166 : 57519	 Xu: 245	 TÊng ti“n vπn: 200
10:44:52	 Tµi kho∂n: aipcorp4	 Nh©n vÀt: TrungŸH∂i	 DWORD ID: -259895461	 C p: 129	 IP: 14.248.85.69 : 62338	 Xu: 40	 TÊng ti“n vπn: 40173
10:44:52	 Tµi kho∂n: trucnguyen92	 Nh©n vÀt: =_YuMy_=	 DWORD ID: 1449298010	 C p: 125	 IP: 123.23.76.163 : 50125	 Xu: 0	 TÊng ti“n vπn: 19583
10:44:52	 Tµi kho∂n: tuladao1	 Nh©n vÀt: NMŸS∏t	 DWORD ID: -246063754	 C p: 122	 IP: 171.245.167.230 : 52133	 Xu: 7	 TÊng ti“n vπn: 57344
10:44:52	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 137	 IP: 171.245.167.230 : 52134	 Xu: 192	 TÊng ti“n vπn: 266860
10:44:53	 Tµi kho∂n: aipcorp5	 Nh©n vÀt: ThÔyŸChi	 DWORD ID: 196693184	 C p: 129	 IP: 14.248.85.69 : 62340	 Xu: 33	 TÊng ti“n vπn: 26374
10:44:53	 Tµi kho∂n: baongoc16	 Nh©n vÀt: thieulamdao	 DWORD ID: -450822183	 C p: 126	 IP: 118.68.246.41 : 4916	 Xu: 6	 TÊng ti“n vπn: 77709
10:44:53	 Tµi kho∂n: hanhnhat1	 Nh©n vÀt: MrŸCaytien3	 DWORD ID: 1829133115	 C p: 126	 IP: 14.185.124.189 : 62282	 Xu: 0	 TÊng ti“n vπn: 44952
10:44:53	 Tµi kho∂n: aipcorp8	 Nh©n vÀt: H∂iŸChi	 DWORD ID: 229246519	 C p: 132	 IP: 14.248.85.69 : 59451	 Xu: 0	 TÊng ti“n vπn: 19387
10:44:53	 Tµi kho∂n: nna1210vt03	 Nh©n vÀt: o0oPhongLyo0o	 DWORD ID: -251373142	 C p: 129	 IP: 14.191.185.30 : 57295	 Xu: 42	 TÊng ti“n vπn: 221918
10:44:54	 Tµi kho∂n: tuladao3	 Nh©n vÀt: dsadasda	 DWORD ID: 1622250075	 C p: 131	 IP: 171.245.167.230 : 52136	 Xu: 81	 TÊng ti“n vπn: 1626202
10:44:54	 Tµi kho∂n: nna121001	 Nh©n vÀt: XoayXoay	 DWORD ID: -1554164807	 C p: 126	 IP: 14.191.185.30 : 57297	 Xu: 68	 TÊng ti“n vπn: 59974
10:44:54	 Tµi kho∂n: ps1900	 Nh©n vÀt: BlueSkyNo1	 DWORD ID: -38932458	 C p: 126	 IP: 116.110.79.244 : 62083	 Xu: 17	 TÊng ti“n vπn: 7905
10:44:54	 Tµi kho∂n: saysaysaysay	 Nh©n vÀt: sayykhoa	 DWORD ID: -1297652669	 C p: 125	 IP: 115.72.6.228 : 57122	 Xu: 0	 TÊng ti“n vπn: 0
10:44:55	 Tµi kho∂n: danhtran14	 Nh©n vÀt: Auto_000	 DWORD ID: -1806908267	 C p: 126	 IP: 116.98.87.179 : 64424	 Xu: 0	 TÊng ti“n vπn: 507342
10:44:55	 Tµi kho∂n: ps1902	 Nh©n vÀt: Criolit	 DWORD ID: -1409360968	 C p: 125	 IP: 116.110.79.244 : 62085	 Xu: 0	 TÊng ti“n vπn: 21707
10:44:55	 Tµi kho∂n: xuxuxu2	 Nh©n vÀt: Documents	 DWORD ID: -1359275406	 C p: 125	 IP: 1.52.53.37 : 55774	 Xu: 0	 TÊng ti“n vπn: 783
10:44:55	 Tµi kho∂n: lekhang91	 Nh©n vÀt: SamSung	 DWORD ID: -306057818	 C p: 131	 IP: 171.239.220.166 : 57521	 Xu: 13	 TÊng ti“n vπn: 133554
10:44:55	 Tµi kho∂n: minhtien555	 Nh©n vÀt: XaKuTaRa	 DWORD ID: 314271514	 C p: 127	 IP: 113.176.95.35 : 59598	 Xu: 56	 TÊng ti“n vπn: 124662
10:44:55	 Tµi kho∂n: aipcorp6	 Nh©n vÀt: aipcorp2	 DWORD ID: -1342877947	 C p: 132	 IP: 14.248.85.69 : 59454	 Xu: 0	 TÊng ti“n vπn: 11792
10:44:55	 Tµi kho∂n: nhoctiger2	 Nh©n vÀt: o0ŸGµŸTreŸ0o	 DWORD ID: -994120711	 C p: 130	 IP: 14.186.247.210 : 49493	 Xu: 0	 TÊng ti“n vπn: 16798
10:44:55	 Tµi kho∂n: trinhdinhquoc2	 Nh©n vÀt: LeeSin	 DWORD ID: -859832511	 C p: 134	 IP: 171.250.161.59 : 11737	 Xu: 1195	 TÊng ti“n vπn: 197
10:44:55	 Tµi kho∂n: danhtran15	 Nh©n vÀt: Hahaha123	 DWORD ID: 1668152986	 C p: 125	 IP: 116.98.87.179 : 64426	 Xu: 0	 TÊng ti“n vπn: 16191
10:44:56	 Tµi kho∂n: aipcorp3	 Nh©n vÀt: HoµngŸH∂i	 DWORD ID: -1833618095	 C p: 127	 IP: 14.248.85.69 : 62342	 Xu: 12	 TÊng ti“n vπn: 29181
10:44:56	 Tµi kho∂n: aipcorp7	 Nh©n vÀt: aipcorp1	 DWORD ID: -1342878595	 C p: 130	 IP: 14.248.85.69 : 59455	 Xu: 0	 TÊng ti“n vπn: 48380
10:44:56	 Tµi kho∂n: saysay	 Nh©n vÀt: khoaSay	 DWORD ID: 1524176945	 C p: 133	 IP: 115.72.6.228 : 57124	 Xu: 15	 TÊng ti“n vπn: 20754
10:44:56	 Tµi kho∂n: krungthep004	 Nh©n vÀt: Caytienxtt	 DWORD ID: 934518241	 C p: 125	 IP: 171.252.155.13 : 34914	 Xu: 0	 TÊng ti“n vπn: 64363
10:44:56	 Tµi kho∂n: hanhnhat2	 Nh©n vÀt: MrŸCayTien	 DWORD ID: -2018414945	 C p: 130	 IP: 14.185.124.189 : 62284	 Xu: 0	 TÊng ti“n vπn: 30370
10:44:56	 Tµi kho∂n: danhtran13	 Nh©n vÀt: Paint002	 DWORD ID: 348750525	 C p: 133	 IP: 116.98.87.179 : 64428	 Xu: 230	 TÊng ti“n vπn: 1398
10:44:56	 Tµi kho∂n: saysaysay	 Nh©n vÀt: saykhoa	 DWORD ID: 2096369016	 C p: 125	 IP: 115.72.6.228 : 57126	 Xu: 0	 TÊng ti“n vπn: 0
10:44:56	 Tµi kho∂n: krungthep003	 Nh©n vÀt: CayTienHMon	 DWORD ID: -1989544382	 C p: 124	 IP: 171.252.155.13 : 46113	 Xu: 0	 TÊng ti“n vπn: 49938
10:44:56	 Tµi kho∂n: xuxuxu	 Nh©n vÀt: T©mT©m	 DWORD ID: 466489163	 C p: 136	 IP: 1.52.53.37 : 16787	 Xu: 6745	 TÊng ti“n vπn: 345
10:44:57	 Tµi kho∂n: vank63	 Nh©n vÀt: KiemTien@	 DWORD ID: -794403709	 C p: 128	 IP: 123.23.76.163 : 50127	 Xu: 0	 TÊng ti“n vπn: 8195
10:44:57	 Tµi kho∂n: ps1901	 Nh©n vÀt: Hipocloro	 DWORD ID: -403835278	 C p: 125	 IP: 116.110.79.244 : 62087	 Xu: 0	 TÊng ti“n vπn: 61733
10:44:57	 Tµi kho∂n: hanhnhat3	 Nh©n vÀt: MrŸBlack	 DWORD ID: 454102322	 C p: 130	 IP: 14.185.124.189 : 62287	 Xu: 99	 TÊng ti“n vπn: 652405
10:44:58	 Tµi kho∂n: pnghi2015	 Nh©n vÀt: TinhKa	 DWORD ID: -79160288	 C p: 131	 IP: 171.236.48.30 : 24951	 Xu: 0	 TÊng ti“n vπn: 399984
10:44:59	 Tµi kho∂n: mapmap3	 Nh©n vÀt: TrocToc	 DWORD ID: 175287448	 C p: 128	 IP: 171.249.93.2 : 49901	 Xu: 20	 TÊng ti“n vπn: 603967
10:44:59	 Tµi kho∂n: hoangpo2	 Nh©n vÀt: HoµngPﬂ2	 DWORD ID: 1084652053	 C p: 126	 IP: 113.185.72.22 : 21032	 Xu: 0	 TÊng ti“n vπn: 4000
10:44:59	 Tµi kho∂n: tungprotid1	 Nh©n vÀt: MπcƒThi™nƒS∏t	 DWORD ID: 35318262	 C p: 126	 IP: 14.240.124.147 : 55724	 Xu: 10	 TÊng ti“n vπn: 4799
10:44:59	 Tµi kho∂n: phapqn1	 Nh©n vÀt: DMojnn	 DWORD ID: -989013532	 C p: 126	 IP: 118.69.109.66 : 43244	 Xu: 10	 TÊng ti“n vπn: 357430
10:44:59	 Tµi kho∂n: hoangpo00	 Nh©n vÀt: Mechilee	 DWORD ID: -645006225	 C p: 134	 IP: 113.185.72.22 : 48030	 Xu: 28	 TÊng ti“n vπn: 1906562
10:44:59	 Tµi kho∂n: pinphan1234	 Nh©n vÀt: Vip_khi	 DWORD ID: -550702966	 C p: 135	 IP: 14.186.109.219 : 42999	 Xu: 24	 TÊng ti“n vπn: 17769
10:44:59	 Tµi kho∂n: hoangpo1	 Nh©n vÀt: HoµngPﬂ1	 DWORD ID: 1084652173	 C p: 131	 IP: 113.185.72.22 : 11601	 Xu: 3	 TÊng ti“n vπn: 5000
10:44:59	 Tµi kho∂n: congdanhty1979	 Nh©n vÀt: thuyyen	 DWORD ID: 2038451117	 C p: 131	 IP: 14.187.64.212 : 61514	 Xu: 0	 TÊng ti“n vπn: 470409
10:44:59	 Tµi kho∂n: pinphan12345	 Nh©n vÀt: 1234563211123	 DWORD ID: 1525794105	 C p: 126	 IP: 14.186.109.219 : 43001	 Xu: 1	 TÊng ti“n vπn: 288000
10:45:00	 Tµi kho∂n: pinphan12	 Nh©n vÀt: 21321312	 DWORD ID: 819785422	 C p: 126	 IP: 14.186.109.219 : 43003	 Xu: 0	 TÊng ti“n vπn: 106600
10:45:00	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 142	 IP: 27.69.198.219 : 56139	 Xu: 4200	 TÊng ti“n vπn: 5928092
10:45:00	 Tµi kho∂n: tungprotid2	 Nh©n vÀt: NgaMYBuff	 DWORD ID: 1249643492	 C p: 127	 IP: 14.240.124.147 : 55726	 Xu: 10	 TÊng ti“n vπn: 10995
10:45:00	 Tµi kho∂n: congdanhty1981	 Nh©n vÀt: thieulamlata	 DWORD ID: 97003109	 C p: 127	 IP: 14.187.64.212 : 52429	 Xu: 24	 TÊng ti“n vπn: 5400
10:45:00	 Tµi kho∂n: mylovelyok001	 Nh©n vÀt: AVGmoney2	 DWORD ID: -1504793682	 C p: 126	 IP: 171.247.165.218 : 53094	 Xu: 14	 TÊng ti“n vπn: 99970
10:45:01	 Tµi kho∂n: caibang1	 Nh©n vÀt: bandoDt	 DWORD ID: -2095503425	 C p: 125	 IP: 118.69.109.66 : 43247	 Xu: 0	 TÊng ti“n vπn: 161000
10:45:01	 Tµi kho∂n: mapmap5	 Nh©n vÀt: DMNFram	 DWORD ID: 785486829	 C p: 126	 IP: 171.249.93.2 : 49903	 Xu: 10	 TÊng ti“n vπn: 191546
10:45:02	 Tµi kho∂n: mapmap	 Nh©n vÀt: Tr‰cŸß«u	 DWORD ID: 447315140	 C p: 147	 IP: 171.249.93.2 : 49905	 Xu: 1117	 TÊng ti“n vπn: 27994
10:45:02	 Tµi kho∂n: phapqn12	 Nh©n vÀt: VDDang	 DWORD ID: -533316747	 C p: 133	 IP: 118.69.109.66 : 43249	 Xu: 574	 TÊng ti“n vπn: 108913
10:45:02	 Tµi kho∂n: saubokhang	 Nh©n vÀt: ŸŸïƒS©u	 DWORD ID: -207598719	 C p: 133	 IP: 113.23.54.181 : 49225	 Xu: 35	 TÊng ti“n vπn: 114242
10:45:03	 Tµi kho∂n: mylovelyok002	 Nh©n vÀt: AVGmoney1	 DWORD ID: -1504794601	 C p: 126	 IP: 171.247.165.218 : 53096	 Xu: 20	 TÊng ti“n vπn: 2399
10:45:03	 Tµi kho∂n: asdasd	 Nh©n vÀt: DMDMDM	 DWORD ID: -995119781	 C p: 125	 IP: 113.180.26.88 : 64746	 Xu: 265	 TÊng ti“n vπn: 133969
10:45:03	 Tµi kho∂n: aipcorp	 Nh©n vÀt: HoµngŸThÔyŸChi	 DWORD ID: -2060615299	 C p: 142	 IP: 1.54.210.166 : 31598	 Xu: 585	 TÊng ti“n vπn: 472365
10:45:03	 Tµi kho∂n: 931994	 Nh©n vÀt: Caytien01	 DWORD ID: 518203458	 C p: 130	 IP: 1.53.84.204 : 60169	 Xu: 0	 TÊng ti“n vπn: 2199
10:45:03	 Tµi kho∂n: tungprotid9999	 Nh©n vÀt: L∑ngƒKh∏ch	 DWORD ID: 141692921	 C p: 131	 IP: 14.240.124.147 : 55728	 Xu: 127	 TÊng ti“n vπn: 0
10:45:03	 Tµi kho∂n: pnghi2017	 Nh©n vÀt: DungKaa	 DWORD ID: -1163803512	 C p: 129	 IP: 171.236.48.30 : 45755	 Xu: 0	 TÊng ti“n vπn: 1115681
10:45:04	 Tµi kho∂n: congdanhty	 Nh©n vÀt: sieu_nhim	 DWORD ID: 1856267194	 C p: 129	 IP: 14.187.64.212 : 61516	 Xu: 0	 TÊng ti“n vπn: 2799
10:45:04	 Tµi kho∂n: mylovelyok	 Nh©n vÀt: AVGDMPtieu	 DWORD ID: 1478072429	 C p: 125	 IP: 171.247.165.218 : 53098	 Xu: 71	 TÊng ti“n vπn: 940
10:45:05	 Tµi kho∂n: aipcorp2	 Nh©n vÀt: ThoaŸMun	 DWORD ID: -668223086	 C p: 135	 IP: 1.54.210.166 : 20327	 Xu: 143	 TÊng ti“n vπn: 409969
10:45:06	 Tµi kho∂n: herolintv	 Nh©n vÀt: AnhŸPhﬂ_	 DWORD ID: -917024099	 C p: 141	 IP: 27.69.210.233 : 63844	 Xu: 9000	 TÊng ti“n vπn: 607140
10:45:06	 Tµi kho∂n: aipcorp1	 Nh©n vÀt: TramŸAnh	 DWORD ID: 843770000	 C p: 136	 IP: 1.54.210.166 : 52661	 Xu: 101	 TÊng ti“n vπn: 618200
10:45:06	 Tµi kho∂n: mrquy3	 Nh©n vÀt: Q33333	 DWORD ID: -11975528	 C p: 125	 IP: 113.185.40.78 : 55975	 Xu: 0	 TÊng ti“n vπn: 1397
10:45:06	 Tµi kho∂n: mrquy2	 Nh©n vÀt: Q222222	 DWORD ID: -1439097215	 C p: 125	 IP: 113.185.40.78 : 1792	 Xu: 0	 TÊng ti“n vπn: 0
10:45:06	 Tµi kho∂n: maykay5	 Nh©n vÀt: SuportŸSs1	 DWORD ID: -1330571654	 C p: 125	 IP: 113.185.40.78 : 13784	 Xu: 0	 TÊng ti“n vπn: 51968
10:45:06	 Tµi kho∂n: mrdjnhquy1	 Nh©n vÀt: NokiaŸ7610	 DWORD ID: -1037549703	 C p: 128	 IP: 113.185.40.78 : 6383	 Xu: 15	 TÊng ti“n vπn: 0
10:45:06	 Tµi kho∂n: mrquy1	 Nh©n vÀt: Q11111111	 DWORD ID: 1497749080	 C p: 126	 IP: 113.185.40.78 : 46192	 Xu: 0	 TÊng ti“n vπn: 18394
10:45:06	 Tµi kho∂n: mrdjnhquy	 Nh©n vÀt: MrŸTu nŸZero	 DWORD ID: -241715661	 C p: 129	 IP: 113.185.40.78 : 60939	 Xu: 44	 TÊng ti“n vπn: 30358
10:45:07	 Tµi kho∂n: no100vnn	 Nh©n vÀt: ŸŸŸCTŸŸPK	 DWORD ID: -1799133662	 C p: 129	 IP: 113.23.54.181 : 13716	 Xu: 0	 TÊng ti“n vπn: 505773
10:45:07	 Tµi kho∂n: no200vnn	 Nh©n vÀt: ŸŸCTŸPK	 DWORD ID: -1438419207	 C p: 129	 IP: 113.23.54.181 : 57460	 Xu: 0	 TÊng ti“n vπn: 4994
10:45:09	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 142	 IP: 27.69.198.219 : 56156	 Xu: 4200	 TÊng ti“n vπn: 5928092
10:45:09	 Tµi kho∂n: tnkhai1989	 Nh©n vÀt: SkyZues	 DWORD ID: 199704280	 C p: 129	 IP: 14.243.220.86 : 6994	 Xu: 22	 TÊng ti“n vπn: 405088
10:45:10	 Tµi kho∂n: cbcui4	 Nh©n vÀt: GM0004	 DWORD ID: -929240280	 C p: 120	 IP: 27.69.198.219 : 56157	 Xu: 7090	 TÊng ti“n vπn: 8481081
10:45:12	 Tµi kho∂n: trungtruc6	 Nh©n vÀt: CµyŸS pŸM∆t	 DWORD ID: 1511009320	 C p: 125	 IP: 115.77.33.190 : 61292	 Xu: 0	 TÊng ti“n vπn: 26787
10:45:12	 Tµi kho∂n: trungtruc2	 Nh©n vÀt: Th«nŸB®ng	 DWORD ID: -1751287009	 C p: 134	 IP: 115.77.33.190 : 61294	 Xu: 15	 TÊng ti“n vπn: 1041161
10:45:15	 Tµi kho∂n: mapmap2	 Nh©n vÀt: BossTroc	 DWORD ID: 1468513021	 C p: 121	 IP: 171.249.93.2 : 49908	 Xu: 20	 TÊng ti“n vπn: 45431
10:45:16	 Tµi kho∂n: trungtruc	 Nh©n vÀt: Th«nŸS–t	 DWORD ID: 1654724532	 C p: 140	 IP: 115.77.33.190 : 61296	 Xu: 85	 TÊng ti“n vπn: 247324
10:45:17	 Tµi kho∂n: tnkhai1989123	 Nh©n vÀt: o0oZueso0o	 DWORD ID: -1868203452	 C p: 129	 IP: 14.243.220.86 : 7001	 Xu: 31	 TÊng ti“n vπn: 367359
10:45:17	 Tµi kho∂n: tnkhai1989321	 Nh©n vÀt: oOoSkyZuesoOo	 DWORD ID: 2031858505	 C p: 130	 IP: 14.243.220.86 : 7000	 Xu: 83	 TÊng ti“n vπn: 289682
10:45:22	 Tµi kho∂n: 931995	 Nh©n vÀt: Caytien02	 DWORD ID: 518204377	 C p: 131	 IP: 1.53.84.204 : 60171	 Xu: 0	 TÊng ti“n vπn: 4199
10:45:24	 Tµi kho∂n: 813461	 Nh©n vÀt: xxDxtttt	 DWORD ID: 1678665215	 C p: 142	 IP: 1.53.84.204 : 60173	 Xu: 772	 TÊng ti“n vπn: 168105
10:45:56	 Tµi kho∂n: samkul1	 Nh©n vÀt: SieuBuff	 DWORD ID: 1479782986	 C p: 125	 IP: 115.76.54.208 : 55543	 Xu: 30	 TÊng ti“n vπn: 0
10:45:57	 Tµi kho∂n: danhtran11	 Nh©n vÀt: Pk_10_ok	 DWORD ID: 397969266	 C p: 120	 IP: 116.98.87.179 : 64430	 Xu: 0	 TÊng ti“n vπn: 33270
10:46:04	 Tµi kho∂n: galuot0	 Nh©n vÀt: TruongŸTamŸPho	 DWORD ID: 31381425	 C p: 135	 IP: 14.174.199.37 : 35686	 Xu: 206	 TÊng ti“n vπn: 20000
10:46:06	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 130	 IP: 14.186.247.210 : 49499	 Xu: 65	 TÊng ti“n vπn: 516473
10:46:17	 Tµi kho∂n: no100vnn	 Nh©n vÀt: ŸŸŸCTŸŸPK	 DWORD ID: -1799133662	 C p: 129	 IP: 113.23.54.181 : 38965	 Xu: 0	 TÊng ti“n vπn: 500000
10:46:27	 Tµi kho∂n: no200vnn	 Nh©n vÀt: ŸŸCTŸPK	 DWORD ID: -1438419207	 C p: 129	 IP: 113.23.54.181 : 32378	 Xu: 0	 TÊng ti“n vπn: 5394
10:46:40	 Tµi kho∂n: saubokhang	 Nh©n vÀt: ŸŸïƒS©u	 DWORD ID: -207598719	 C p: 133	 IP: 113.23.54.181 : 33690	 Xu: 35	 TÊng ti“n vπn: 114442
10:46:43	 Tµi kho∂n: samkul3	 Nh©n vÀt: C∂iŸLÈnŸQuµi	 DWORD ID: 2083208867	 C p: 1	 IP: 115.76.54.208 : 18246	 Xu: 5	 TÊng ti“n vπn: 0
10:46:44	 Tµi kho∂n: tkmoi3	 Nh©n vÀt: Kho∏iŸßao	 DWORD ID: 350685790	 C p: 120	 IP: 14.186.247.210 : 49503	 Xu: 0	 TÊng ti“n vπn: 141999
10:46:52	 Tµi kho∂n: aipcorp	 Nh©n vÀt: HoµngŸThÔyŸChi	 DWORD ID: -2060615299	 C p: 142	 IP: 1.54.210.166 : 34253	 Xu: 585	 TÊng ti“n vπn: 473565
10:46:52	 Tµi kho∂n: galuot0	 Nh©n vÀt: DuongŸMon	 DWORD ID: -1914924896	 C p: 125	 IP: 14.174.199.37 : 38198	 Xu: 206	 TÊng ti“n vπn: 0
10:47:01	 Tµi kho∂n: galuot0	 Nh©n vÀt: TruongŸTamŸPho	 DWORD ID: 31381425	 C p: 135	 IP: 14.174.199.37 : 38200	 Xu: 206	 TÊng ti“n vπn: 20000
10:47:17	 Tµi kho∂n: tkmoi5	 Nh©n vÀt: LongŸNhi	 DWORD ID: 2101073080	 C p: 120	 IP: 14.186.247.210 : 49509	 Xu: 0	 TÊng ti“n vπn: 420000
10:47:32	 Tµi kho∂n: tkmoi6	 Nh©n vÀt: CayTienVan	 DWORD ID: 1913290082	 C p: 125	 IP: 14.186.247.210 : 49512	 Xu: 49	 TÊng ti“n vπn: 280000
10:47:45	 Tµi kho∂n: tkmoi7	 Nh©n vÀt: CayTienVan1	 DWORD ID: -1981110013	 C p: 122	 IP: 14.186.247.210 : 49514	 Xu: 64	 TÊng ti“n vπn: 0
10:47:56	 Tµi kho∂n: tkmoi8	 Nh©n vÀt: CayTienVan2	 DWORD ID: -1981110088	 C p: 124	 IP: 14.186.247.210 : 49518	 Xu: 20	 TÊng ti“n vπn: 240000
10:48:19	 Tµi kho∂n: tkmoi9	 Nh©n vÀt: DaTauŸ2v	 DWORD ID: 558804307	 C p: 120	 IP: 14.186.247.210 : 49522	 Xu: 0	 TÊng ti“n vπn: 60000
10:48:29	 Tµi kho∂n: galuot3	 Nh©n vÀt: dsfdsfvd	 DWORD ID: -1700276936	 C p: 120	 IP: 14.174.199.37 : 39628	 Xu: 0	 TÊng ti“n vπn: 30000
